Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision,Quality of prfusion,Perfusion Amplitude
0,171.91977077363896,1.2799906488625306,0.9503236008270276,0.6191217484973929,-0.9567585100359923,349,66.10964688639245,154.8,83.86361031518624,80.08900610639753,1.4110498227589234,0.0,-3.0,1.3004925546791306,1,,0.6401900751365872
0,184.04907975460122,0.8992394743534505,0.8786950218207528,1.0879201445140474,0.13425546823339474,326,122.97582884780375,162.20000000000002,126.19907975460121,81.48739513480575,2.132881300527263,0.0,-3.0,10.740310592432907,1,,5.823198410223611
0,183.4862385321101,0.6968944257970222,0.5167602816827013,0.7195133636426417,-1.0008106654511455,327,123.78906297348094,97.8,79.64220183486239,84.86351050773482,2.7658885193515834,0.0,-3.0,11.416314305768827,1,,6.158916889658926
0,200.0,0.9732780361974139,0.6616775117589032,0.2462369214072712,-1.4168583716210024,300,119.17299294263348,132.9,76.02066666666667,86.36034135974906,2.669220869937466,0.0,-3.0,8.754087331537447,1,,3.6649084314152987
0,152.67175572519085,0.7561911174154734,0.6531196531820591,0.5041736608526167,-1.2281428568793236,393,124.47443042689927,156.1,120.16717557251907,84.09756046649633,2.288240194740218,0.0,-3.0,12.161316012331731,1,,6.400380651496164
0,189.873417721519,1.0278134244998323,0.437532764487201,0.5512536557167935,-0.5156535224300938,316,124.44211748008283,111.7,94.66867088607596,84.24892497038464,2.205664419775706,0.0,-3.0,12.120770731792723,1,,6.335438658377541
0,184.6153846153846,0.7645330641730236,0.6187036266110388,0.6167650403386576,-1.114992129075388,325,124.67919473914776,99.1,81.99292307692306,83.45976412009752,2.1743432635282915,0.0,-3.0,12.435275905466456,1,,5.226082017348418
0,178.57142857142858,0.9820141123503063,0.4083969198513055,0.6330887262412647,-0.9020646348089354,336,114.27996355280058,156.1,115.56220238095239,80.01244460353507,2.9422916779731545,0.0,-3.0,7.224577636578075,1,,3.7649266955017993
0,180.18018018018017,0.6671899168897227,0.49253734270453575,0.5781647660385552,-1.2824790618824495,333,124.24709792733753,123.4,93.06426426426427,77.49299494124648,4.184232803408173,0.0,-3.0,11.889228571489015,1,,6.252940429781091
0,182.370820668693,0.7267391319388374,0.6764546601146836,0.7310011411954694,-0.8610530559826342,329,122.94566076980907,90.60000000000001,70.2322188449848,75.81843703839816,4.819159695958828,0.0,-3.0,10.718142998038555,1,,5.867678194492342
0,182.9268292682927,1.3153408411600755,0.6161621360882101,-0.32777787537802283,-1.2715548322608774,328,119.738268308916,150.8,92.36646341463415,72.43814499121011,1.0829292981028347,0.0,-3.0,8.982086282552638,1,,2.79773208716459
0,174.9271137026239,0.7637321662343624,0.6895997421710717,0.6556697820987402,-0.9955683011967236,343,121.41311951500177,171.8,132.53206997084547,71.40742349102224,3.3647244189547343,0.0,-3.0,9.768158623802575,1,,5.233594992175327
0,133.33333333333334,0.8748073271880938,0.6434665698488454,0.11335214231196242,-1.6844512082998033,450,123.58239082010823,133.6,84.45533333333331,73.60446625289153,2.7309814379551907,0.0,-3.0,11.228002067243155,1,,6.491383948881662
0,109.2896174863388,0.7948706128349154,0.5357604420449398,0.30694652077118106,-1.1975928820650426,549,125.8301584740448,170.6,114.06411657559198,78.10782335733838,4.868384656852458,0.0,-3.0,15.353386363143304,1,,8.978465161906797
0,179.1044776119403,0.9142864808385989,0.4380127516555907,-0.06332279687432726,-0.7331809454472893,335,119.46141480793817,134.1,107.34208955223882,78.01946051222417,4.279436802681323,0.0,-3.0,8.868501641671948,1,,2.6525548504248206
0,181.2688821752266,0.5519350765203487,0.4733036377374671,0.8051172651219904,-0.799659439691244,331,125.67990045722969,131.8,99.77250755287008,77.09861314090683,5.032045267100215,0.0,-3.0,14.67253252262711,1,,3.9798579646851096
0,180.72289156626505,0.6280162353517242,0.5447874013229073,0.592995683178283,-1.2594671182941362,332,125.16920077049006,88.4,72.3921686746988,77.69951522076401,4.585592023406608,0.0,-3.0,13.260226181717469,1,,4.265394014834186
0,196.07843137254903,0.8586136793051706,0.53451171320889,0.1414051260770486,-1.5043945256667013,306,46.80820255060033,128.6,74.36176470588234,75.83808882282432,6.075120487246981,0.0,-3.0,0.05054165089073215,1,,0.026728188921026685
0,154.63917525773195,0.9036155180824453,0.6304617667072621,0.23722825621643703,-1.5185064719542378,388,46.06887547331149,170.3,130.88994845360824,73.65880705201363,8.96416070253036,0.0,-3.0,0.007620059808904888,1,,0.004043052062911556
0,194.80519480519482,1.059509064815431,0.5915483734738264,-0.007092611131265739,-1.1406731171408742,308,69.46592920988071,113.6,97.38896103896104,68.87388917642885,3.0973262867225793,0.0,-3.0,1.5490234549689648,1,,0.48946288537450755
0,204.77815699658703,0.9045384341965547,0.6906908193807755,0.45728310057957,-1.264574550962477,293,115.44189516708252,103.3,84.15767918088737,69.57675640691217,2.632549888619174,0.0,-3.0,7.53466225942068,1,,1.4152676301483496
0,60.97560975609756,0.30353568190270996,0.42413142542616383,2.216131793945869,3.939045011995397,984,0.0,152.8,81.8619918699187,66.10007164830594,5.8586714334566965,0.0,0.0,0.0,1,,0.0
0,62.63048016701461,0.2956200861032391,0.37960845331713566,1.8116967705019495,1.9083828920781594,958,114.56418658451706,158.5,99.27484342379958,70.16932666387022,4.173159515864127,0.0,-3.0,7.298145946853654,1,,2.6894713488082544
0,62.56517205422315,0.3266009727246098,0.45498844052812526,1.7466596199068387,1.646404492870884,959,126.51656735237644,164.79999999999998,99.32189781021897,73.07390967073816,5.413504544301074,0.0,-3.0,19.41637469453005,1,,8.353701513022003
0,61.224489795918366,0.34259953438283763,0.45712435493469966,1.9061911707753398,2.2453714208469426,980,126.79528154532288,162.4,99.96561224489797,75.13739560475449,5.730724428991008,0.0,-3.0,20.374999575972655,1,,8.207941288368403
0,62.43496357960458,0.37552739986297856,0.42766334805195394,1.8118213729996904,1.9942948977463937,961,126.03147628751923,163.6,103.25598335067637,73.68535676586313,6.5906792661980145,0.0,-3.0,16.630833127889723,1,,6.601248042249992
0,62.37006237006237,0.31098662838324187,0.39520891621941884,1.8311577928434561,2.049740314583886,962,124.61933903063763,176.0,107.12474012474013,73.3540053330532,7.079997568297203,0.0,-3.0,12.351925056965712,1,,11.628092599158578
0,59.523809523809526,0.3679412696341723,0.438340206680866,1.924514687794791,2.4355006944385194,1008,125.90850868901222,172.10000000000002,106.22896825396826,73.99202471341556,7.3692718685997205,0.0,-3.0,15.799151277879034,1,,14.911753699919117
0,59.171597633136095,0.39918891815756047,0.4311193074664925,1.9381006143926582,2.654009457177489,1014,125.42492727514846,170.0,104.27978303747534,72.6576171634797,7.237499319154227,0.0,-3.0,13.853225987923901,1,,13.612805640980696
0,60.06006006006006,0.4003218450618502,0.43297837287161683,1.910713914467505,2.227557887715127,999,124.48745531175949,165.6,104.71071071071071,70.76596806400298,7.512429554453651,0.0,-3.0,12.177850729019594,1,,12.214451960628807
0,59.40594059405941,0.3716521883904132,0.46232836427123714,1.8537841172598137,2.111383703518679,1010,125.79422183552649,165.6,103.2081188118812,71.73836303786533,6.918826843255971,0.0,-3.0,15.171608802793541,1,,14.886791622772279
0,60.72874493927125,0.31078497028997276,0.47240248455420414,1.90021333641602,2.2917407503394758,988,125.6242396421058,160.0,99.3320850202429,72.64534527304144,5.667341584288251,0.0,-3.0,14.465015866313504,1,,15.116822882520367
0,61.664953751284685,0.32368635956857134,0.39405506321097356,1.8496984866288262,2.0724458675511306,973,123.8050067319792,158.5,100.52918807810894,72.12272321974335,6.079830801281293,0.0,-3.0,11.431410560961746,1,,11.808826837488681
0,60.91370558375635,0.29603081884283367,0.39475231830230695,1.9403742354259814,2.3651443036410065,985,120.96657572317066,158.5,100.08345177664975,69.9471307894374,7.227781663581053,0.0,-3.0,9.539126919852874,1,,10.133095798664058
0,59.40594059405941,0.35718178698692477,0.4219196359611185,1.903141228792163,2.231636024319939,1010,123.73524284566253,151.5,96.69811881188119,70.25129008201331,6.268367136360043,0.0,-3.0,11.3659810982758,1,,11.357492239606117
0,59.40594059405941,0.40313399542664907,0.44575776297028885,1.7930085917142369,1.9092441013121046,1010,124.56174784747785,151.5,95.50326732673268,70.36955700268199,6.032838272469487,0.0,-3.0,12.274367908127774,1,,11.531033737111983
0,59.94005994005994,0.3999571127518896,0.43845500803508847,1.7883927697294768,1.781808991019668,1001,115.03971857884127,143.2,92.26333666333667,68.43833645926199,6.639687452122037,0.0,-3.0,7.424466509108296,1,,7.4538219190175
0,60.483870967741936,0.3974683531667506,0.4038979046135585,1.8613528322179014,2.168038556617663,992,113.86795169767814,141.79999999999998,91.3547379032258,68.74395764071852,7.273789708904149,0.0,-3.0,7.120349971432863,1,,7.4450701641790715
0,61.28702757916241,0.3773158430629648,0.37423448233386014,1.8813830702838688,2.3392234579283855,979,108.38208285934132,149.2,92.48712972420837,68.08317306415465,6.651366729198271,0.0,-3.0,5.941712382420097,1,,6.421476607283296
0,61.47540983606557,0.29820265289806613,0.4172106653200868,1.757848940566316,1.7586443268070155,976,116.79796752925165,143.70000000000002,92.06516393442624,69.80136809211456,6.2740582980245945,0.0,-3.0,7.93202460896991,1,,8.666401144027574
0,62.43496357960458,0.35803975104907493,0.45767138884199204,1.7470806530685805,1.623521042486244,961,115.35978582425562,138.3,90.71071800208117,70.44248301466475,7.927464008249341,0.0,-3.0,7.51190316985667,1,,8.135999771439188
0,62.893081761006286,0.3438107721534689,0.4155869266872623,1.8382092210232914,2.0215722586203233,954,111.49225192288932,141.1,92.57117400419287,70.6928580917162,6.583813429956619,0.0,-3.0,6.567723526398563,1,,7.276412713181827
0,62.24066390041494,0.4150094190223495,0.38202363653717986,1.8277427313111092,2.149854387562458,964,118.198712551215,147.9,93.63973029045644,70.3809372034569,6.211345833704906,0.0,-3.0,8.393489772729108,1,,9.05963459259766
0,63.02521008403362,0.40104300035694246,0.43773976523198016,1.9142454068425623,2.2845880105361944,952,122.69398216110652,147.4,94.67857142857143,70.23160896775856,6.622384114827111,0.0,-3.0,10.539618743680814,1,,10.921391336065895
0,62.95907660020986,0.46719228157448467,0.4229813284001444,1.7666922585476832,1.9511939347049676,953,125.55399828461395,146.4,95.000314795383,71.42245249573048,6.670610547611999,0.0,-3.0,14.228862501057657,1,,14.403058249659452
0,62.30529595015577,0.4159456182124184,0.39237456900908074,1.8451028061902797,2.0351923421236364,963,125.19925032447497,151.7,99.68691588785046,71.2329266157215,6.098437315375073,0.0,-3.0,13.322109289684084,1,,14.184168042183543
0,64.034151547492,0.39071299434510565,0.37965343503970417,2.058607609649544,2.9929871531598886,937,125.02036469496248,153.8,100.24290288153682,69.84314526225035,7.151786047377966,0.0,-3.0,12.976771751471587,1,,13.780384554032793
0,62.82722513089005,0.37029999289864907,0.46886468144614546,1.8720865119513013,2.115494748203486,955,125.23537585315988,159.3,101.51036649214659,68.69818348541712,7.97889943765211,0.0,-3.0,13.39888270226141,1,,14.245137218353634
0,62.95907660020986,0.3932443855797224,0.4951799072337774,1.7711124314310809,1.7353041066169617,953,124.3097779392209,158.0,102.9816369359916,69.68672550683972,7.633295214715534,0.0,-3.0,11.961328713238597,1,,12.583962909247205
0,61.28702757916241,0.32821359641986136,0.4443898873967105,1.8269412218709675,1.9513621509938197,979,124.29851150362549,154.20000000000002,102.56363636363638,70.19400240170621,7.179222173087367,0.0,-3.0,11.948215322428766,1,,12.527436035193915
0,62.82722513089005,0.31806786285083855,0.46860130098325165,1.7796192868020728,1.7047399656690905,955,124.7378815687246,156.20000000000002,100.70230366492147,70.71951970441687,6.547642458849068,0.0,-3.0,12.519930695938031,1,,11.81357304443668
0,62.95907660020986,0.32419219456086174,0.45758635094893263,1.8192691793801057,1.8822547203472642,953,123.87247891518567,152.6,99.59422875131165,71.43875749539512,6.510878450007876,0.0,-3.0,11.496270394071185,1,,11.369194220614716
0,62.17616580310881,0.2955858161756686,0.4531078630249947,1.7701324210892808,1.6800560992814573,965,120.12841532234162,159.4,99.92072538860104,72.21705449656972,6.131513251376868,0.0,-3.0,9.148990192425506,1,,9.46980738231656
0,61.79196704428424,0.3549022552359822,0.4614749182682294,1.7181925073706352,1.4963774775136836,971,123.70682333884574,152.29999999999998,98.56652935118436,73.29219343094388,5.778061210063092,0.0,-3.0,11.339782484102429,1,,10.528448527091797
0,61.919504643962846,0.356640497624804,0.4685100908445687,1.7932999471411426,1.745665871003955,969,121.62104172190271,148.5,97.09267285861712,73.09225551108553,6.785509008838721,0.0,-3.0,9.880800418117278,1,,9.336190368770843
0,62.11180124223603,0.3172709674844205,0.4635586191192788,1.7765253135909702,1.771299569541421,966,122.58054745746874,150.1,98.59161490683228,71.96409300686817,8.188690284304457,0.0,-3.0,10.462631830735635,1,,9.510223059526425
0,61.224489795918366,0.312676339939389,0.4455653674929313,1.90131527176162,2.1973101211981714,980,120.63147715697116,146.8,97.50061224489797,69.14293330670868,9.284128184411985,0.0,-3.0,9.377474637765319,1,,8.50496937378152
0,62.5,0.3347619183512593,0.45956895673657144,1.8518382207146402,2.025127732931108,960,123.43767658378663,151.8,98.32041666666667,68.70597952966732,10.231094162926038,0.0,-3.0,11.103569356060861,1,,10.16610719396732
0,62.17616580310881,0.3384418046805804,0.4488409077362368,1.887807649746044,2.1482096287689423,965,125.7818855372856,156.29999999999998,98.8717098445596,68.28046017848571,9.078760378542954,0.0,-3.0,15.112221271461063,1,,13.5294825275071
0,63.224446786090624,0.3097995311403371,0.47909912129936116,1.792688701939947,1.7499436395514625,949,125.98050929062195,148.4,97.94162276080085,69.69784195689341,10.00074717204435,0.0,-3.0,16.269946654181982,1,,15.584852431245196
0,65.21739130434783,0.3049941173922176,0.4808454450753425,1.7221686483109369,1.4877958589291174,920,126.29933838762635,155.9,99.8725,67.13837978152372,9.288871689865875,0.0,-3.0,18.403414416629246,1,,17.501172622682752
0,64.30868167202573,0.29654854031364347,0.4426241094713961,1.7807800826975724,1.7344317909533409,933,125.79683744458984,156.8,102.07309753483386,66.3347839635149,8.699243096284865,0.0,-3.0,15.184392664316166,1,,13.488654604468792
0,63.29113924050633,0.3169835039581862,0.4389409282719717,1.827456993274081,1.8951657593568,948,125.92770108532278,158.5,102.35021097046413,68.11310278343264,8.717150089979862,0.0,-3.0,15.919159039544434,1,,14.517649627889924
0,63.424947145877375,0.3340299958591983,0.4692737410212618,1.8056304691352165,1.8263691711841394,946,125.76737653492705,156.20000000000002,102.17188160676534,67.7895484906808,9.293954685359594,0.0,-3.0,15.044237102284264,1,,13.358210935242482
0,63.96588486140725,0.3157916971320626,0.4807963474975637,1.8018146861418691,1.7881527335942584,938,125.72244151765739,155.6,100.7910447761194,68.02934330982242,9.09528219398016,0.0,-3.0,14.845606697563595,1,,13.491713271541386
0,64.1711229946524,0.3086340393240518,0.46571298777570214,1.797750766195909,1.7876628079720271,935,125.75261657611225,155.6,101.07144385026737,66.5840457318255,8.641637425604136,0.0,-3.0,14.977062611539111,1,,12.145415394144564
0,63.69426751592356,0.31168432231950527,0.4497320615263248,1.8226226056632266,1.8721728186565842,942,125.75502240966644,157.0,102.98662420382166,68.91711750018516,8.599847459026762,0.0,-3.0,14.987878836894325,1,,12.904222676410342
0,63.357972544878564,0.3290616296022566,0.46278573485503555,1.818311950414581,1.8434106086857707,947,126.22444472213668,151.89999999999998,102.08004223864835,69.78456103150106,8.567360942557052,0.0,-3.0,17.966973550871202,1,,16.473553078225322
0,64.37768240343348,0.33365136981874804,0.4695034737257543,1.7692322301795962,1.6907215786844079,932,126.38119321824264,151.89999999999998,102.59023605150213,71.22133971437647,8.072023364580577,0.0,-3.0,18.823745507108313,1,,17.828562726789315
0,63.62672322375398,0.32077937547960633,0.4724303302160104,1.8154117710356645,1.8658369778297308,943,126.07196676231094,162.1,105.3236479321315,71.06673274504635,7.351292170935827,0.0,-3.0,16.92476159720337,1,,16.036365288561953
0,63.424947145877375,0.325541636148181,0.49790701040657986,1.7886156296269973,1.7276868586881484,946,126.45831113247506,156.0,104.95422832980974,71.1429727106436,8.107265783617406,0.0,-3.0,19.174809891882816,1,,17.109002498144008
0,63.96588486140725,0.35484061050656074,0.47361330221238707,1.8112672327812824,1.842057345007638,938,126.10384837587557,156.0,104.0642857142857,69.83770849143606,9.042924396959696,0.0,-3.0,17.15523723372394,1,,15.805224795735853
0,63.69426751592356,0.3734236554459206,0.428606383352485,1.80251098239679,1.87405083859485,942,125.97664894080512,165.6,106.43503184713374,68.85134827112799,9.898426616168617,0.0,-3.0,16.243376484690224,1,,14.18864762327047
0,62.76150627615063,0.38310663281115637,0.42974794297507274,1.8644306123317962,2.093316213501315,956,125.46181184923243,165.6,106.30010460251047,69.05889885315307,9.80556131909686,0.0,-3.0,13.953990388270645,1,,12.324371652758046
0,63.29113924050633,0.3851547108399117,0.44767909519778404,1.901162257873662,2.235494335181678,948,124.0014411010489,164.39999999999998,104.88481012658227,67.27850034979848,10.176214264683393,0.0,-3.0,11.624895527189638,1,,10.697615660554405
0,62.37006237006237,0.4105734920739647,0.4413233050042698,1.8114773539370908,1.8894423179199702,962,125.72917553063908,161.8,106.30862785862786,67.06088160657491,11.054643505881797,0.0,-3.0,14.874285389203367,1,,13.279945241561009
0,65.50218340611353,0.3713713336920412,0.46603736283665653,1.848784908798719,2.121720564114554,916,124.7432727817558,162.79999999999998,105.57172489082971,66.76476409566882,10.655746146403125,0.0,-3.0,12.52786127444254,1,,11.354669785000326
0,63.69426751592356,0.40225975106862455,0.47733266762568677,1.876470399360166,2.1289358089517103,942,124.1384452893259,161.1,105.17324840764333,66.94630922033129,10.024458197642232,0.0,-3.0,11.768928393058111,1,,11.14645634795015
0,88.88888888888889,0.3836390207637839,0.49511978829911746,1.477177360936899,0.7512663200871565,675,125.60054451127266,161.1,114.58948148148147,68.42169295153829,10.430285534571539,0.0,-3.0,14.382402124107552,1,,12.077805777317565
0,233.46303501945525,0.8152853490284513,0.5132928306721938,0.1517681055287673,-1.4387523700717104,257,130.7059657547465,90.9,79.04357976653696,67.65355445144634,10.346015595684666,0.0,-3.0,26.475676673326,1,,10.259864377348094
0,337.07865168539325,1.2991770450341589,0.25660228573258553,-0.0681474173695213,-1.2599397230037037,178,128.0166769670846,142.6,105.261797752809,68.05573542347133,10.60343820395802,0.0,-3.0,22.995574427874704,1,,7.172083874826242
0,136.05442176870747,0.5026070128537805,0.4311215951714925,1.0636536094729925,-0.4614392647849095,441,126.01820091562942,158.9,122.53356009070295,68.54918903984749,9.454872994642946,0.0,-3.0,16.535359223138357,1,,5.0767318167294775
0,217.3913043478261,0.6805845352601431,0.46319090172754757,0.3285832546601059,-1.3838376825856393,276,125.78281259233835,101.8,83.98840579710146,69.49763222906986,9.293316907434614,0.0,-3.0,15.116632840397331,1,,4.376141067597629
0,368.09815950920245,1.343962774031579,0.2763785285661528,-0.07758114970262502,-1.178013164733991,163,92.71479112675542,148.70000000000002,119.63006134969328,80.23911349919437,2.1242357266691507,0.0,-3.0,3.6880092394691366,1,,0.586558232222913
0,141.1764705882353,0.5090045143804796,0.5403850855141634,1.0028203250096643,-0.44726366203185774,425,0.0,160.20000000000002,127.22188235294118,76.27848709977339,4.088947227292992,0.0,0.0,0.0,1,,0.0
